# GPSports Console Export : 18/03/2019 8:08:45 PM,,,,,,,,
# Reference time : 16/03/2019 9:20:01 AM UTC,,,,,,,,
# CentisecTime : 155272800100,,,,,,,,
# DeviceId : 4735,,,,,,,,
# Speed Units : Meters Per Second,,,,,,,,
# Distance Units : Meters,,,,,,,,
# Split: “Game”,,,,,,,,
"# Athlete: ""Player B""",,,,,,,,
Timestamp,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Body Load
16/03/2019 8:20:08 PM,7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:08 PM,7.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:09 PM,8.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:10 PM,9.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:11 PM,10.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:12 PM,11.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:13 PM,12.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:14 PM,13.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:15 PM,14.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:16 PM,15.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:17 PM,16.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.1,0,0,0,43.6907869,7.1921941,0,0
